Year,Race,Pos,No,Driver,Car,Laps,Time/Retired,PTS,Country,Circuit,Type,Direction,Location,Last length used,Turns,Grands Prix,Grands Prix held
2018,991,14,28,Brendon Hartley HAR,Scuderia Toro Rosso Honda,43.0,+1 lap,0.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2018,991,14,28,Brendon Hartley HAR,Scuderia Toro Rosso Honda,43.0,+1 lap,0.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2018,991,15,2,Stoffel Vandoorne VAN,McLaren Renault,43.0,+1 lap,0.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2018,991,15,2,Stoffel Vandoorne VAN,McLaren Renault,43.0,+1 lap,0.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2018,991,15,2,Stoffel Vandoorne VAN,McLaren Renault,43.0,+1 lap,0.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2018,991,NC,3,Daniel Ricciardo RIC,Red Bull Racing TAG Heuer,28.0,DNF,0.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2018,991,NC,3,Daniel Ricciardo RIC,Red Bull Racing TAG Heuer,28.0,DNF,0.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2018,991,NC,3,Daniel Ricciardo RIC,Red Bull Racing TAG Heuer,28.0,DNF,0.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2018,991,NC,7,Kimi Räikkönen RAI,Ferrari,8.0,DNF,0.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2018,991,NC,7,Kimi Räikkönen RAI,Ferrari,8.0,DNF,0.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2018,991,NC,7,Kimi Räikkönen RAI,Ferrari,8.0,DNF,0.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2018,991,NC,16,Charles Leclerc LEC,Sauber Ferrari,0.0,DNF,0.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2018,991,NC,16,Charles Leclerc LEC,Sauber Ferrari,0.0,DNF,0.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2018,991,NC,16,Charles Leclerc LEC,Sauber Ferrari,0.0,DNF,0.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2018,991,NC,14,Fernando Alonso ALO,McLaren Renault,0.0,DNF,0.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2018,991,NC,14,Fernando Alonso ALO,McLaren Renault,0.0,DNF,0.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2018,991,NC,14,Fernando Alonso ALO,McLaren Renault,0.0,DNF,0.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2018,991,NC,27,Nico Hulkenberg HUL,Renault,0.0,DNF,0.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2018,991,NC,27,Nico Hulkenberg HUL,Renault,0.0,DNF,0.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2018,991,NC,27,Nico Hulkenberg HUL,Renault,0.0,DNF,0.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2018,992,1,44,Lewis Hamilton HAM,Mercedes,53.0,1:16:54.484,25.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2018,992,1,44,Lewis Hamilton HAM,Mercedes,53.0,1:16:54.484,25.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2018,992,1,44,Lewis Hamilton HAM,Mercedes,53.0,1:16:54.484,25.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2018,992,1,44,Lewis Hamilton HAM,Mercedes,53.0,1:16:54.484,25.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2018,992,2,7,Kimi Räikkönen RAI,Ferrari,53.0,+8.705s,18.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2018,992,2,7,Kimi Räikkönen RAI,Ferrari,53.0,+8.705s,18.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2018,992,2,7,Kimi Räikkönen RAI,Ferrari,53.0,+8.705s,18.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2018,992,2,7,Kimi Räikkönen RAI,Ferrari,53.0,+8.705s,18.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2018,992,3,77,Valtteri Bottas BOT,Mercedes,53.0,+14.066s,15.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2018,992,3,77,Valtteri Bottas BOT,Mercedes,53.0,+14.066s,15.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2018,992,3,77,Valtteri Bottas BOT,Mercedes,53.0,+14.066s,15.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2018,992,3,77,Valtteri Bottas BOT,Mercedes,53.0,+14.066s,15.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2018,992,4,5,Sebastian Vettel VET,Ferrari,53.0,+16.151s,12.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2018,992,4,5,Sebastian Vettel VET,Ferrari,53.0,+16.151s,12.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2018,992,4,5,Sebastian Vettel VET,Ferrari,53.0,+16.151s,12.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2018,992,4,5,Sebastian Vettel VET,Ferrari,53.0,+16.151s,12.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2018,992,5,33,Max Verstappen VER,Red Bull Racing TAG Heuer,53.0,+18.208s,10.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2018,992,5,33,Max Verstappen VER,Red Bull Racing TAG Heuer,53.0,+18.208s,10.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2018,992,5,33,Max Verstappen VER,Red Bull Racing TAG Heuer,53.0,+18.208s,10.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2018,992,5,33,Max Verstappen VER,Red Bull Racing TAG Heuer,53.0,+18.208s,10.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2018,992,DQ,8,Romain Grosjean GRO,Haas Ferrari,53.0,+56.320s,0.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2018,992,DQ,8,Romain Grosjean GRO,Haas Ferrari,53.0,+56.320s,0.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2018,992,DQ,8,Romain Grosjean GRO,Haas Ferrari,53.0,+56.320s,0.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2018,992,DQ,8,Romain Grosjean GRO,Haas Ferrari,53.0,+56.320s,0.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2018,992,6,31,Esteban Ocon OCO,Force India Mercedes,53.0,+57.761s,8.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2018,992,6,31,Esteban Ocon OCO,Force India Mercedes,53.0,+57.761s,8.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2018,992,6,31,Esteban Ocon OCO,Force India Mercedes,53.0,+57.761s,8.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2018,992,6,31,Esteban Ocon OCO,Force India Mercedes,53.0,+57.761s,8.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2018,992,7,11,Sergio Perez PER,Force India Mercedes,53.0,+58.678s,6.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2018,992,7,11,Sergio Perez PER,Force India Mercedes,53.0,+58.678s,6.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2018,992,7,11,Sergio Perez PER,Force India Mercedes,53.0,+58.678s,6.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2018,992,7,11,Sergio Perez PER,Force India Mercedes,53.0,+58.678s,6.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2018,992,8,55,Carlos Sainz SAI,Renault,53.0,+78.140s,4.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2018,992,8,55,Carlos Sainz SAI,Renault,53.0,+78.140s,4.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2018,992,8,55,Carlos Sainz SAI,Renault,53.0,+78.140s,4.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2018,992,8,55,Carlos Sainz SAI,Renault,53.0,+78.140s,4.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2018,992,9,18,Lance Stroll STR,Williams Mercedes,52.0,+1 lap,2.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2018,992,9,18,Lance Stroll STR,Williams Mercedes,52.0,+1 lap,2.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2018,992,9,18,Lance Stroll STR,Williams Mercedes,52.0,+1 lap,2.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2018,992,9,18,Lance Stroll STR,Williams Mercedes,52.0,+1 lap,2.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2018,992,10,35,Sergey Sirotkin SIR,Williams Mercedes,52.0,+1 lap,1.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2018,992,10,35,Sergey Sirotkin SIR,Williams Mercedes,52.0,+1 lap,1.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2018,992,10,35,Sergey Sirotkin SIR,Williams Mercedes,52.0,+1 lap,1.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2018,992,10,35,Sergey Sirotkin SIR,Williams Mercedes,52.0,+1 lap,1.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2018,992,11,16,Charles Leclerc LEC,Sauber Ferrari,52.0,+1 lap,0.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2018,992,11,16,Charles Leclerc LEC,Sauber Ferrari,52.0,+1 lap,0.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2018,992,11,16,Charles Leclerc LEC,Sauber Ferrari,52.0,+1 lap,0.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2018,992,11,16,Charles Leclerc LEC,Sauber Ferrari,52.0,+1 lap,0.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2018,992,12,2,Stoffel Vandoorne VAN,McLaren Renault,52.0,+1 lap,0.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2018,992,12,2,Stoffel Vandoorne VAN,McLaren Renault,52.0,+1 lap,0.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2018,992,12,2,Stoffel Vandoorne VAN,McLaren Renault,52.0,+1 lap,0.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2018,992,12,2,Stoffel Vandoorne VAN,McLaren Renault,52.0,+1 lap,0.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2018,992,13,27,Nico Hulkenberg HUL,Renault,52.0,+1 lap,0.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2018,992,13,27,Nico Hulkenberg HUL,Renault,52.0,+1 lap,0.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2018,992,13,27,Nico Hulkenberg HUL,Renault,52.0,+1 lap,0.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2018,992,13,27,Nico Hulkenberg HUL,Renault,52.0,+1 lap,0.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2018,992,14,10,Pierre Gasly GAS,Scuderia Toro Rosso Honda,52.0,+1 lap,0.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2018,992,14,10,Pierre Gasly GAS,Scuderia Toro Rosso Honda,52.0,+1 lap,0.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2018,992,14,10,Pierre Gasly GAS,Scuderia Toro Rosso Honda,52.0,+1 lap,0.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2018,992,14,10,Pierre Gasly GAS,Scuderia Toro Rosso Honda,52.0,+1 lap,0.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2018,992,15,9,Marcus Ericsson ERI,Sauber Ferrari,52.0,+1 lap,0.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2018,992,15,9,Marcus Ericsson ERI,Sauber Ferrari,52.0,+1 lap,0.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2018,992,15,9,Marcus Ericsson ERI,Sauber Ferrari,52.0,+1 lap,0.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2018,992,15,9,Marcus Ericsson ERI,Sauber Ferrari,52.0,+1 lap,0.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2018,992,16,20,Kevin Magnussen MAG,Haas Ferrari,52.0,+1 lap,0.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2018,992,16,20,Kevin Magnussen MAG,Haas Ferrari,52.0,+1 lap,0.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2018,992,16,20,Kevin Magnussen MAG,Haas Ferrari,52.0,+1 lap,0.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2018,992,16,20,Kevin Magnussen MAG,Haas Ferrari,52.0,+1 lap,0.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2018,992,NC,3,Daniel Ricciardo RIC,Red Bull Racing TAG Heuer,23.0,DNF,0.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2018,992,NC,3,Daniel Ricciardo RIC,Red Bull Racing TAG Heuer,23.0,DNF,0.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2018,992,NC,3,Daniel Ricciardo RIC,Red Bull Racing TAG Heuer,23.0,DNF,0.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2018,992,NC,3,Daniel Ricciardo RIC,Red Bull Racing TAG Heuer,23.0,DNF,0.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2018,992,NC,14,Fernando Alonso ALO,McLaren Renault,9.0,DNF,0.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2018,992,NC,14,Fernando Alonso ALO,McLaren Renault,9.0,DNF,0.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2018,992,NC,14,Fernando Alonso ALO,McLaren Renault,9.0,DNF,0.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2018,992,NC,14,Fernando Alonso ALO,McLaren Renault,9.0,DNF,0.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2018,992,NC,28,Brendon Hartley HAR,Scuderia Toro Rosso Honda,0.0,DNF,0.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2018,992,NC,28,Brendon Hartley HAR,Scuderia Toro Rosso Honda,0.0,DNF,0.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2018,992,NC,28,Brendon Hartley HAR,Scuderia Toro Rosso Honda,0.0,DNF,0.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2018,992,NC,28,Brendon Hartley HAR,Scuderia Toro Rosso Honda,0.0,DNF,0.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2018,993,1,44,Lewis Hamilton HAM,Mercedes,61.0,1:51:11.611,25.0,Singapore,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,Marina Bay,4.940 km (3.070 mi),19,Singapore Grand Prix,14
2018,993,2,33,Max Verstappen VER,Red Bull Racing TAG Heuer,61.0,+8.961s,18.0,Singapore,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,Marina Bay,4.940 km (3.070 mi),19,Singapore Grand Prix,14
2018,993,3,5,Sebastian Vettel VET,Ferrari,61.0,+39.945s,15.0,Singapore,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,Marina Bay,4.940 km (3.070 mi),19,Singapore Grand Prix,14
2018,993,4,77,Valtteri Bottas BOT,Mercedes,61.0,+51.930s,12.0,Singapore,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,Marina Bay,4.940 km (3.070 mi),19,Singapore Grand Prix,14
2018,993,5,7,Kimi Räikkönen RAI,Ferrari,61.0,+53.001s,10.0,Singapore,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,Marina Bay,4.940 km (3.070 mi),19,Singapore Grand Prix,14
2018,993,6,3,Daniel Ricciardo RIC,Red Bull Racing TAG Heuer,61.0,+53.982s,8.0,Singapore,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,Marina Bay,4.940 km (3.070 mi),19,Singapore Grand Prix,14
2018,993,7,14,Fernando Alonso ALO,McLaren Renault,61.0,+103.011s,6.0,Singapore,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,Marina Bay,4.940 km (3.070 mi),19,Singapore Grand Prix,14
2018,993,8,55,Carlos Sainz SAI,Renault,60.0,+1 lap,4.0,Singapore,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,Marina Bay,4.940 km (3.070 mi),19,Singapore Grand Prix,14
2018,993,9,16,Charles Leclerc LEC,Sauber Ferrari,60.0,+1 lap,2.0,Singapore,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,Marina Bay,4.940 km (3.070 mi),19,Singapore Grand Prix,14
2018,993,10,27,Nico Hulkenberg HUL,Renault,60.0,+1 lap,1.0,Singapore,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,Marina Bay,4.940 km (3.070 mi),19,Singapore Grand Prix,14
2018,993,11,9,Marcus Ericsson ERI,Sauber Ferrari,60.0,+1 lap,0.0,Singapore,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,Marina Bay,4.940 km (3.070 mi),19,Singapore Grand Prix,14
2018,993,12,2,Stoffel Vandoorne VAN,McLaren Renault,60.0,+1 lap,0.0,Singapore,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,Marina Bay,4.940 km (3.070 mi),19,Singapore Grand Prix,14
2018,993,13,10,Pierre Gasly GAS,Scuderia Toro Rosso Honda,60.0,+1 lap,0.0,Singapore,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,Marina Bay,4.940 km (3.070 mi),19,Singapore Grand Prix,14
2018,993,14,18,Lance Stroll STR,Williams Mercedes,60.0,+1 lap,0.0,Singapore,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,Marina Bay,4.940 km (3.070 mi),19,Singapore Grand Prix,14
2018,993,15,8,Romain Grosjean GRO,Haas Ferrari,60.0,+1 lap,0.0,Singapore,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,Marina Bay,4.940 km (3.070 mi),19,Singapore Grand Prix,14
